X,Y,Z,hexcode
0.3323008,0.5957919,-0.8978353,#3cc3e1
0.41848195,0.5443723,-1.0412472,#3cc3f0
0.50666875,0.49013436,-1.1837786,#3cc3ff
-0.4513719,0.54571694,1.0164351,#3cd200
-0.42180645,0.6432006,0.92035556,#3cd20f
-0.39014584,0.74070585,0.808231,#3cd21e
-0.36613438,0.834344,0.6856818,#3cd22d
-0.33446357,0.9086904,0.56149906,#3cd23c
-0.29676852,0.97165835,0.43620124,#3cd24b
-0.26048544,1.0284964,0.30492765,#3cd25a
-0.23699106,1.0699102,0.171215,#3cd269
-0.21383527,1.0837089,0.03745549,#3cd278
-0.16627736,1.0728945,-0.10714706,#3cd287
-0.10182912,1.0471945,-0.2442947,#3cd296
-0.04487113,1.013779,-0.38412634,#3cd2a5
0.0076123322,0.9697092,-0.5357254,#3cd2b4
0.06772721,0.92587674,-0.6849911,#3cd2c3
0.13218941,0.8769481,-0.8298102,#3cd2d2
0.20031464,0.82278407,-0.969747,#3cd2e1
0.27311933,0.7646418,-1.1053909,#3cd2f0
0.3568758,0.7028983,-1.2409266,#3cd2ff
-0.5785801,0.7837152,0.9236372,#3ce100
-0.54795367,0.8884607,0.8231173,#3ce10f
-0.51483727,0.9929793,0.7083993,#3ce11e
-0.48850572,1.0930959,0.58374995,#3ce12d
-0.45542818,1.1722236,0.45707142,#3ce13c
-0.41644645,1.2389346,0.32885394,#3ce14b
-0.37506458,1.3011258,0.19363908,#3ce15a
-0.3461351,1.3473381,0.057189714,#3ce169
-0.32629168,1.3700682,-0.07379178,#3ce178
-0.2974279,1.3586105,-0.20695893,#3ce187
-0.23455583,1.3318995,-0.34729955,#3ce196
-0.17006494,1.2927321,-0.47690275,#3ce1a5
-0.11482769,1.2414498,-0.61728305,#3ce1b4
-0.056355048,1.1858981,-0.76544005,#3ce1c3
0.009397613,1.1298329,-0.9102772,#3ce1d2
0.0790896,1.0683749,-1.0502261,#3ce1e1
0.15211095,1.0020937,-1.1848998,#3ce1f0
0.22802952,0.93251467,-1.3144299,#3ce1ff
-0.7050519,1.0393392,0.8212409,#3cf000
-0.673377,1.151666,0.71607906,#3cf00f
-0.63898784,1.2635694,0.59867674,#3cf01e
-0.6101267,1.3706232,0.47197092,#3cf02d
-0.57532924,1.4548312,0.34285787,#3cf03c
-0.5347505,1.5255191,0.21158908,#3cf04b
-0.49062768,1.5916123,0.07295088,#3cf05a
-0.45273933,1.6442853,-0.06685296,#3cf069
-0.42844027,1.6745875,-0.20133962,#3cf078
-0.4131835,1.6660342,-0.3250378,#3cf087
-0.3633772,1.6379712,-0.45972225,#3cf096
-0.29672018,1.5941838,-0.58842194,#3cf0a5
-0.23283283,1.5400385,-0.7148251,#3cf0b4
-0.17635457,1.4699776,-0.85421693,#3cf0c3
-0.11084648,1.4032881,-0.9976379,#3cf0d2
-0.03951529,1.3338183,-1.1369715,#3cf0e1
0.035509508,1.259108,-1.2710577,#3cf0f0
0.11362438,1.1801748,-1.3996197,#3cf0ff
-0.8304284,1.3138074,0.7082997,#3cff00
-0.79769623,1.4339682,0.5983918,#3cff0f
-0.76217216,1.5535544,0.47815588,#3cff1e
-0.7306422,1.6679484,0.34938043,#3cff2d
-0.6938069,1.7574967,0.2178953,#3cff3c
-0.6512855,1.832354,0.08351879,#3cff4b
-0.60496825,1.9017783,-0.058209356,#3cff5a
-0.5586846,1.9610924,-0.20108514,#3cff69
-0.5282178,1.9963567,-0.3386623,#3cff78
-0.5113127,1.9955195,-0.4640456,#3cff87
-0.48018736,1.965144,-0.5859879,#3cff96
-0.42047447,1.9203875,-0.7138792,#3cffa5
-0.35154566,1.8597997,-0.83301806,#3cffb4
-0.2892088,1.7850326,-0.9568083,#3cffc3
-0.22730564,1.7002155,-1.0935867,#3cffd2
-0.15512747,1.6207128,-1.2310989,#3cffe1
-0.07825247,1.5369637,-1.3639057,#3cfff0
0.0020760763,1.4484057,-1.4912171,#3cffff
1.2093546,-1.4760209,1.5071093,#4b0000
1.1916121,-1.4220124,1.4144405,#4b000f
1.1357713,-1.3511692,1.2978683,#4b001e
1.0707357,-1.2812207,1.1762409,#4b002d
1.0389143,-1.2304157,1.0471003,#4b003c
1.0364354,-1.1964545,0.9023867,#4b004b
1.0347286,-1.1610874,0.74508655,#4b005a
1.0451028,-1.1293557,0.5800139,#4b0069
1.0521371,-1.1006937,0.4211529,#4b0078
1.0525459,-1.0740155,0.27047238,#4b0087
1.0531265,-1.0502689,0.11948102,#4b0096
1.0553035,-1.0304189,-0.031657588,#4b00a5
1.0580429,-1.0149549,-0.17919095,#4b00b4
1.0618349,-1.0037743,-0.32261223,#4b00c3
1.0676363,-0.9966655,-0.4622082,#4b00d2
1.0760406,-0.99342954,-0.59807444,#4b00e1
1.087335,-0.99387354,-0.73011094,#4b00f0
1.1016865,-0.99780935,-0.8581693,#4b00ff
1.1188078,-1.3962545,1.5023341,#4b0f00
1.09873,-1.3502473,1.4258432,#4b0f0f
1.0527841,-1.2950937,1.3350073,#4b0f1e
1.0089043,-1.2368189,1.2229959,#4b0f2d
1.0131713,-1.1830045,1.0721575,#4b0f3c
1.0210472,-1.1394691,0.913185,#4b0f4b
1.014179,-1.0983893,0.74867034,#4b0f5a
1.0216583,-1.0651133,0.57923883,#4b0f69
1.0323153,-1.0373054,0.41255698,#4b0f78
1.035824,-1.0122349,0.25469083,#4b0f87
1.0350448,-0.9896155,0.10168486,#4b0f96
1.0356495,-0.9710484,-0.05024523,#4b0fa5
1.0387796,-0.95708823,-0.19967614,#4b0fb4
1.0447556,-0.94762945,-0.34597978,#4b0fc3
1.0537009,-0.94245875,-0.48878404,#4b0fd2
1.0656744,-0.9413467,-0.62774634,#4b0fe1
1.0806904,-0.9440476,-0.76259553,#4b0ff0
1.0986881,-0.95029587,-0.89310706,#4b0fff
1.0142171,-1.306381,1.4999863,#4b1e00
0.9976974,-1.2655946,1.430982,#4b1e0f
0.9710692,-1.2251431,1.3593835,#4b1e1e
0.9534745,-1.1684778,1.2388958,#4b1e2d
0.95368063,-1.1055688,1.0789589,#4b1e3c
0.9682497,-1.0605146,0.92267627,#4b1e4b
0.9717112,-1.0245566,0.76784396,#4b1e5a
0.980216,-0.9956578,0.60693663,#4b1e69
0.9918268,-0.97039855,0.44130602,#4b1e78
0.9981454,-0.9465449,0.27691552,#4b1e87
1.0022264,-0.9249061,0.113653295,#4b1e96
1.0042626,-0.90643936,-0.043888442,#4b1ea5
1.0073783,-0.8923115,-0.19720583,#4b1eb4
1.0131376,-0.8828573,-0.3472537,#4b1ec3
1.0218651,-0.87794846,-0.49376652,#4b1ed2
1.0337412,-0.8773857,-0.63636744,#4b1ee1
1.0489203,-0.88093984,-0.7747805,#4b1ef0
1.0675125,-0.8883681,-0.90874875,#4b1eff
0.9103376,-1.2160295,1.5192077,#4b2d00
0.89228666,-1.1764041,1.4579945,#4b2d0f
0.8871995,-1.1335511,1.375173,#4b2d1e
0.8892648,-1.0834754,1.261042,#4b2d2d
0.8935665,-1.0171932,1.0997142,#4b2d3c
0.9020875,-0.9670358,0.93847555,#4b2d4b
0.9026341,-0.93045294,0.78897685,#4b2d5a
0.90911466,-0.90342766,0.6343604,#4b2d69
0.9333662,-0.88425153,0.47288927,#4b2d78
0.9529144,-0.8666677,0.3111327,#4b2d87
0.964515,-0.8491986,0.14633757,#4b2d96
0.97259855,-0.8340819,-0.017257499,#4b2da5
0.97758186,-0.8212236,-0.17436205,#4b2db4
0.9832929,-0.81176263,-0.3274157,#4b2dc3
0.9920113,-0.80669606,-0.47730976,#4b2dd2
1.0041214,-0.806143,-0.62347305,#4b2de1
1.0196692,-0.8099385,-0.7654316,#4b2df0
1.0386184,-0.8178348,-0.902894,#4b2dff
0.7812524,-1.104578,1.5387795,#4b3c00
0.78814554,-1.0693312,1.4748014,#4b3c0f
0.79389924,-1.0290849,1.3925006,#4b3c1e
0.8074111,-0.9805632,1.279644,#4b3c2d
0.8222825,-0.9199239,1.1312606,#4b3c3c
0.83834326,-0.8667977,0.9653978,#4b3c4b
0.8423475,-0.82864404,0.8120807,#4b3c5a
0.8402153,-0.7990863,0.6621951,#4b3c69
0.858104,-0.7798813,0.50280213,#4b3c78
0.88368106,-0.7643335,0.33916685,#4b3c87
0.9090996,-0.7505228,0.17353863,#4b3c96
0.9318991,-0.73995423,0.008831928,#4b3ca5
0.94819117,-0.7321491,-0.15304008,#4b3cb4
0.95715004,-0.7262493,-0.307172,#4b3cc3
0.9648988,-0.7234464,-0.45524898,#4b3cd2
0.9754569,-0.72447973,-0.60028714,#4b3ce1
0.9897448,-0.72912014,-0.74317455,#4b3cf0
1.0079561,-0.7374105,-0.8832983,#4b3cff
0.6298765,-0.97607493,1.531566,#4b4b00
0.65652394,-0.9431706,1.4702908,#4b4b0f
0.6797628,-0.90298414,1.3882517,#4b4b1e
0.71357626,-0.8487042,1.267085,#4b4b2d
0.7364815,-0.7920174,1.1265604,#4b4b3c
0.7634837,-0.7416778,0.96874356,#4b4b4b
0.77824455,-0.7051527,0.8110861,#4b4b5a
0.7782469,-0.6762267,0.6625552,#4b4b69
0.7901516,-0.65831256,0.50964403,#4b4b78
0.81128055,-0.64577574,0.34870943,#4b4b87
0.83407176,-0.6350322,0.18550786,#4b4b96
0.86111253,-0.6271606,0.02255784,#4b4ba5
0.89058894,-0.62349504,-0.13931364,#4b4bb4
0.9187144,-0.62375987,-0.29809278,#4b4bc3
0.9381087,-0.625336,-0.45016775,#4b4bd2
0.95069474,-0.62848777,-0.59654367,#4b4be1
0.96404654,-0.6353117,-0.7389118,#4b4bf0
0.9805825,-0.6461806,-0.8770474,#4b4bff
0.48228058,-0.84257823,1.4996517,#4b5a00
0.4994291,-0.80934143,1.4523032,#4b5a0f
0.53446704,-0.7624426,1.3680084,#4b5a1e
0.5892955,-0.7008705,1.2426474,#4b5a2d
0.6319256,-0.64404047,1.1046898,#4b5a3c
0.67453223,-0.59861696,0.9579384,#4b5a4b
0.70272607,-0.5600175,0.7976618,#4b5a5a
0.71124184,-0.5333981,0.6440441,#4b5a69
0.7243672,-0.5158075,0.49121767,#4b5a78
0.74570227,-0.5053752,0.33019567,#4b5a87
0.7670788,-0.49759138,0.1650126,#4b5a96
0.7888857,-0.49332926,0.0029531016,#4b5aa5
0.8148515,-0.49282572,-0.15584591,#4b5ab4
0.8476841,-0.4967307,-0.3128983,#4b5ac3
0.88300884,-0.5053235,-0.46663406,#4b5ad2
0.91445845,-0.5163563,-0.61246926,#4b5ae1
0.93851364,-0.52829677,-0.75159365,#4b5af0
0.9578532,-0.5422765,-0.8882034,#4b5aff
0.3460143,-0.7054467,1.4446467,#4b6900
0.34344807,-0.6719064,1.4082271,#4b690f
0.3692244,-0.61710316,1.3271165,#4b691e
0.42640057,-0.54857624,1.2020396,#4b692d
0.48474866,-0.48554996,1.0658193,#4b693c
0.5460838,-0.4401689,0.92693055,#4b694b
0.6010893,-0.40306324,0.7791263,#4b695a
0.6276922,-0.37485626,0.621319,#4b6969
0.6487627,-0.35737318,0.46554875,#4b6978
0.67926455,-0.35052606,0.30413723,#4b6987
0.70348024,-0.34582508,0.13908735,#4b6996
0.72593814,-0.3445707,-0.026441293,#4b69a5
0.74964535,-0.3476295,-0.1881245,#4b69b4
0.77584785,-0.35467273,-0.34507257,#4b69c3
0.80859584,-0.36608917,-0.49875137,#4b69d2
0.84880847,-0.3820292,-0.64956933,#4b69e1
0.8882741,-0.40092623,-0.7932001,#4b69f0
0.92329836,-0.4211901,-0.9279182,#4b69ff
0.21457765,-0.56253105,1.3928674,#4b7800
0.2101284,-0.5224801,1.347244,#4b780f
0.22440726,-0.46151695,1.2656524,#4b781e
0.26135424,-0.39233577,1.1469625,#4b782d
0.31518817,-0.32500955,1.0125359,#4b783c
0.379028,-0.27577767,0.8747787,#4b784b
0.44697508,-0.2372384,0.73458266,#4b785a
0.49924,-0.21015163,0.5882817,#4b7869
0.5352974,-0.19161996,0.43181694,#4b7878
0.58443594,-0.1842057,0.2679732,#4b7887
0.62660897,-0.18352233,0.104747005,#4b7896
0.65764755,-0.1845711,-0.058529235,#4b78a5
0.6859607,-0.19008334,-0.22314987,#4b78b4
0.71452516,-0.20039383,-0.38369706,#4b78c3
0.7444171,-0.21514663,-0.53889585,#4b78d2
0.77806264,-0.2346411,-0.6894175,#4b78e1
0.81921655,-0.25849444,-0.83598965,#4b78f0
0.8651217,-0.28505054,-0.976518,#4b78ff
0.082753,-0.4114168,1.3423772,#4b8700
0.082799055,-0.36046574,1.2858047,#4b870f
0.0978807,-0.29316834,1.1988379,#4b871e
0.11973774,-0.22290705,1.0859553,#4b872d
0.161254,-0.15402676,0.9524107,#4b873c
0.21408395,-0.103347145,0.814434,#4b874b
0.2760849,-0.061950732,0.6735754,#4b875a
0.33944988,-0.035391364,0.53481275,#4b8769
0.38528252,-0.016736979,0.38488695,#4b8778
0.44598278,-0.009360864,0.22092009,#4b8787
0.5086205,-0.012506047,0.058585476,#4b8796
0.56017846,-0.019116163,-0.10097404,#4b87a5
0.6021284,-0.02818837,-0.26214486,#4b87b4
0.6389535,-0.041306198,-0.42518863,#4b87c3
0.6747833,-0.058662705,-0.58359677,#4b87d2
0.711848,-0.08024442,-0.7361399,#4b87e1
0.75172615,-0.10660533,-0.88331306,#4b87f0
0.7957713,-0.13757913,-1.0253031,#4b87ff
-0.04963251,-0.24822539,1.2837842,#4b9600
-0.042811077,-0.185961,1.2170839,#4b960f
-0.024649153,-0.11315125,1.1261076,#4b961e
-0.008425749,-0.0395467,1.0146937,#4b962d
0.01949105,0.030942708,0.8907059,#4b963c
0.07088221,0.08489327,0.752734,#4b964b
0.12169098,0.12686077,0.61086917,#4b965a
0.17650135,0.15523629,0.4704269,#4b9669
0.22444311,0.16957669,0.32746506,#4b9678
0.28348795,0.17706677,0.16396001,#4b9687
0.35712075,0.1726699,-0.0013030297,#4b9696
0.42552453,0.16103838,-0.1571331,#4b96a5
0.488326,0.14510909,-0.31150332,#4b96b4
0.5433319,0.12617823,-0.4688314,#4b96c3
0.59094226,0.10417446,-0.62941724,#4b96d2
0.63474125,0.07834666,-0.7853864,#4b96e1
0.6782168,0.04819281,-0.9348829,#4b96f0
0.72392565,0.013472137,-1.0783824,#4b96ff
-0.18188742,-0.07104157,1.2158542,#4ba500
-0.16807963,0.0008726226,1.1413153,#4ba50f
-0.14690536,0.079172485,1.0465008,#4ba51e
-0.13072574,0.1571143,0.9327021,#4ba52d
-0.11149492,0.23043008,0.81346005,#4ba53c
-0.0674687,0.28746846,0.68436205,#4ba54b
-0.018917762,0.3316102,0.54326755,#4ba55a
0.033514746,0.36550656,0.3995627,#4ba569
0.07742245,0.3766002,0.26037055,#4ba578
0.12195896,0.379223,0.10948535,#4ba587
0.19329582,0.37248445,-0.06128713,#4ba596
0.26706034,0.35641468,-0.22363739,#4ba5a5
0.340963,0.33531722,-0.37742928,#4ba5b4
0.41452676,0.30912927,-0.5273027,#4ba5c3
0.48304152,0.2790746,-0.678298,#4ba5d2
0.54292727,0.24699591,-0.8339263,#4ba5e1
0.5971896,0.21251832,-0.9865539,#4ba5f0
0.64952356,0.17369604,-1.1326864,#4ba5ff
-0.3133901,0.11897248,1.1407735,#4bb400
-0.29371917,0.1999482,1.0597961,#4bb40f
-0.2697006,0.28424105,0.9608949,#4bb41e
-0.2520361,0.36710817,0.8441387,#4bb42d
-0.23416406,0.44455585,0.72301334,#4bb43c
-0.19905594,0.5043879,0.60154134,#4bb44b
-0.15610805,0.551321,0.46753156,#4bb45a
-0.10554688,0.5892192,0.32258427,#4bb469
-0.055684343,0.60536957,0.17877743,#4bb478
-0.015423444,0.6036374,0.03490229,#4bb487
0.04261477,0.5915073,-0.12077155,#4bb496
0.1074227,0.5708116,-0.28512552,#4bb4a5
0.1802493,0.5441014,-0.44252482,#4bb4b4
0.2595701,0.51191103,-0.5955856,#4bb4c3
0.34160617,0.47388393,-0.7439139,#4bb4d2
0.42260167,0.43146414,-0.8897843,#4bb4e1
0.49592763,0.3874226,-1.0383911,#4bb4f0
0.56094956,0.3431038,-1.1857773,#4bb4ff
-0.4437318,0.32101318,1.0607266,#4bc300
-0.42027745,0.41061226,0.9745676,#4bc30f
-0.39362922,0.5015498,0.8712884,#4bc31e
-0.37391034,0.59005994,0.751522,#4bc32d
-0.35531512,0.6722935,0.6271504,#4bc33c
-0.32207718,0.73559755,0.50498116,#4bc34b
-0.2858594,0.78695536,0.38028762,#4bc35a
-0.24294288,0.82650644,0.24001561,#4bc369
-0.18957168,0.85079086,0.09096311,#4bc378
-0.14635243,0.8481037,-0.0543401,#4bc387
-0.089780934,0.8311604,-0.1990671,#4bc396
-0.027446344,0.806365,-0.35616028,#4bc3a5
0.031372033,0.7713907,-0.51170146,#4bc3b4
0.1013705,0.7333706,-0.66254455,#4bc3c3
0.18411803,0.69025224,-0.81158197,#4bc3d2
0.2725302,0.6410611,-0.9564615,#4bc3e1
0.36297518,0.58637685,-1.0980723,#4bc3f0
0.44985268,0.5286392,-1.2403319,#4bc3ff
-0.5726781,0.53669935,0.97442883,#4bd200
-0.5472324,0.634272,0.8842835,#4bd20f
-0.5183463,0.73217195,0.7768416,#4bd21e
-0.4963383,0.82682306,0.6545069,#4bd22d
-0.4765149,0.91422087,0.5270255,#4bd23c
-0.4428022,0.9810953,0.40250567,#4bd24b
-0.4054634,1.037953,0.27834305,#4bd25a
-0.37433723,1.0796348,0.14884786,#4bd269
-0.3243528,1.110714,-0.00078004965,#4bd278
-0.27693793,1.1102287,-0.14833988,#4bd287
-0.22279714,1.0913657,-0.29276899,#4bd296
-0.15509841,1.0604727,-0.43580312,#4bd2a5
-0.09438718,1.0210094,-0.5906585,#4bd2b4
-0.03341854,0.97325605,-0.73987514,#4bd2c3
0.035173208,0.9228537,-0.88428444,#4bd2d2
0.116738245,0.86782855,-1.0267124,#4bd2e1
0.20952073,0.80771583,-1.1663282,#4bd2f0
0.3067849,0.74230355,-1.3022989,#4bd2ff
-0.70035017,0.7681313,0.8798123,#4be100
-0.6737238,0.87349385,0.78597724,#4be10f
-0.64289623,0.9786564,0.674521,#4be11e
-0.6184062,1.079909,0.5499419,#4be12d
-0.59707755,1.1728239,0.41956222,#4be13c
-0.56233406,1.2433617,0.2927466,#4be14b
-0.52283555,1.3043311,0.16662735,#4be15a
-0.4916554,1.3514259,0.039530464,#4be169
-0.45495605,1.3858913,-0.100796096,#4be178
-0.40573364,1.3916334,-0.24899569,#4be187
-0.35559332,1.3711437,-0.39405024,#4be196
-0.2841553,1.3345917,-0.5325788,#4be1a5
-0.21716239,1.2921925,-0.6741751,#4be1b4
-0.15582687,1.2347261,-0.8238496,#4be1c3
-0.08922345,1.1753365,-0.9675984,#4be1d2
-0.017463118,1.112144,-1.1062801,#4be1e1
0.061582144,1.0442514,-1.2408721,#4be1f0
0.15413213,0.9724787,-1.3731334,#4be1ff
-0.8269262,1.0166676,0.7758367,#4bf000
-0.7992793,1.1299676,0.67801505,#4bf00f
-0.7667596,1.2426864,0.56264406,#4bf01e
-0.7396173,1.3510661,0.43591285,#4bf02d
-0.71646297,1.4499091,0.30272532,#4bf03c
-0.68036634,1.5243186,0.17368373,#4bf04b
-0.6392909,1.5884786,0.04553401,#4bf05a
-0.60079795,1.6427907,-0.0845093,#4bf069
-0.5716005,1.6792445,-0.21916464,#4bf078
-0.5298514,1.6940423,-0.36117187,#4bf087
-0.48396176,1.6711105,-0.5034235,#4bf096
-0.4135198,1.6326941,-0.6445466,#4bf0a5
-0.33982736,1.5821832,-0.7741387,#4bf0b4
-0.27379048,1.5223545,-0.9144557,#4bf0c3
-0.2082288,1.4490553,-1.0574335,#4bf0d2
-0.13561432,1.3771243,-1.1952349,#4bf0e1
-0.05885784,1.300624,-1.3277588,#4bf0f0
0.022109335,1.2196195,-1.4550858,#4bf0ff
-0.9523608,1.2834773,0.6616295,#4bff00
-0.923623,1.4049292,0.55937064,#4bff0f
-0.88959515,1.5254501,0.44019282,#4bff1e
-0.8597085,1.6414235,0.311308,#4bff2d
-0.8343987,1.7465817,0.17536786,#4bff3c
-0.7966364,1.8251154,0.044162877,#4bff4b
-0.7539063,1.8922981,-0.08599113,#4bff5a
-0.70909464,1.95274,-0.21936722,#4bff69
-0.67585105,1.9928488,-0.35542068,#4bff78
-0.6425569,2.015484,-0.49086776,#4bff87
-0.6045697,1.9944642,-0.6253324,#4bff96
-0.5406578,1.9524564,-0.765475,#4bffa5
-0.46184465,1.8958161,-0.89421546,#4bffb4
-0.38883233,1.83268,-1.0191084,#4bffc3
-0.3223063,1.7494403,-1.1555451,#4bffd2
-0.25007683,1.6636845,-1.2915348,#4bffe1
-0.1716785,1.5779245,-1.4225435,#4bfff0
-0.08961864,1.4875617,-1.5481117,#4bffff
1.1263818,-1.4270886,1.4577255,#5a0000
1.1111182,-1.3750952,1.3651569,#5a000f
1.0596712,-1.3075356,1.249117,#5a001e
0.9923057,-1.237052,1.1239331,#5a002d
0.9321248,-1.1758472,0.9989355,#5a003c
0.91272485,-1.134914,0.8631746,#5a004b
0.9123097,-1.1076112,0.7163665,#5a005a
0.9106916,-1.0780059,0.55860186,#5a0069
0.9229576,-1.0522627,0.3926768,#5a0078
0.93750256,-1.0308132,0.229694,#5a0087
0.9453234,-1.0115972,0.07704363,#5a0096
0.9499342,-0.99478203,-0.06986056,#5a00a5
0.95710063,-0.981402,-0.2176137,#5a00b4
0.9666732,-0.9719948,-0.36414665,#5a00c3
0.9772509,-0.9667038,-0.5060024,#5a00d2
0.98910993,-0.9653526,-0.64279836,#5a00e1
1.0031054,-0.9676742,-0.7749262,#5a00f0
1.0198073,-0.9734034,-0.9026445,#5a00ff
1.0339113,-1.3474239,1.4497977,#5a0f00
1.0145258,-1.302259,1.3720759,#5a0f0f
0.96965265,-1.2471023,1.2785355,#5a0f1e
0.912458,-1.188746,1.1714673,#5a0f2d
0.8823098,-1.1316583,1.0395427,#5a0f3c
0.8932483,-1.0865344,0.8847209,#5a0f4b
0.8976278,-1.048872,0.72287166,#5a0f5a
0.88945585,-1.0136248,0.5564843,#5a0f69
0.896991,-0.9862398,0.38643074,#5a0f78
0.913907,-0.9654083,0.2174891,#5a0f87
0.92744225,-0.9482155,0.056058224,#5a0f96
0.9335134,-0.9330731,-0.094935276,#5a0fa5
0.9388069,-0.9210964,-0.24316083,#5a0fb4
0.9468641,-0.9134386,-0.38966277,#5a0fc3
0.95793736,-0.9101414,-0.5325926,#5a0fd2
0.972206,-0.9109465,-0.67151386,#5a0fe1
0.9896803,-0.91556746,-0.8061646,#5a0ff0
1.0102673,-0.9237085,-0.936324,#5a0fff
0.9271743,-1.25781,1.4445513,#5a1e00
0.9097986,-1.2155858,1.3709158,#5a1e0f
0.88219917,-1.1754103,1.297381,#5a1e1e
0.8398118,-1.1269865,1.2044953,#5a1e2d
0.8281743,-1.0664577,1.0554463,#5a1e3c
0.833617,-1.0126147,0.8930671,#5a1e4b
0.8530584,-0.9741057,0.73298436,#5a1e5a
0.85579294,-0.94186836,0.57207805,#5a1e69
0.8605486,-0.91537964,0.4061872,#5a1e78
0.874969,-0.8953808,0.2370864,#5a1e87
0.8872886,-0.87921923,0.07244061,#5a1e96
0.89676714,-0.8659146,-0.08747082,#5a1ea5
0.9048047,-0.8552408,-0.24338405,#5a1eb4
0.9128842,-0.8480157,-0.39397928,#5a1ec3
0.9236245,-0.8451419,-0.54045504,#5a1ed2
0.93763274,-0.8465777,-0.6827938,#5a1ee1
0.95500505,-0.85206133,-0.8207202,#5a1ef0
0.9757747,-0.86131173,-0.953984,#5a1eff
0.8194645,-1.1664052,1.4470519,#5a2d00
0.803445,-1.1281986,1.381883,#5a2d0f
0.7802733,-1.08814,1.3107895,#5a2d1e
0.76897734,-1.0427543,1.2125185,#5a2d2d
0.7676661,-0.9822007,1.0645938,#5a2d3c
0.7688626,-0.91874665,0.892243,#5a2d4b
0.78096175,-0.87837344,0.73365694,#5a2d5a
0.78451383,-0.84771806,0.5801587,#5a2d69
0.7915466,-0.8263126,0.4238856,#5a2d78
0.8166134,-0.81313825,0.2620192,#5a2d87
0.83744866,-0.8023102,0.10049803,#5a2d96
0.850799,-0.79174215,-0.06112057,#5a2da5
0.8644124,-0.7833622,-0.22503738,#5a2db4
0.8773816,-0.77793235,-0.38348314,#5a2dc3
0.8894479,-0.77557707,-0.53397983,#5a2dd2
0.90408385,-0.77735317,-0.67951185,#5a2de1
0.9221042,-0.78333604,-0.82050097,#5a2df0
0.9435015,-0.7932707,-0.95675385,#5a2dff
0.7099914,-1.0713962,1.4764286,#5a3c00
0.69157356,-1.0313569,1.4151464,#5a3c0f
0.6888338,-0.988116,1.3317221,#5a3c1e
0.6887322,-0.94383186,1.233131,#5a3c2d
0.69777906,-0.889247,1.0965512,#5a3c3c
0.704582,-0.82299125,0.9229321,#5a3c4b
0.7149147,-0.77712244,0.754936,#5a3c5a
0.7175979,-0.7444395,0.60164595,#5a3c69
0.7154691,-0.7211054,0.4493165,#5a3c78
0.737425,-0.70799255,0.2883811,#5a3c87
0.769308,-0.7004971,0.12582245,#5a3c96
0.79809666,-0.6949299,-0.035449263,#5a3ca5
0.8217541,-0.6909741,-0.19800712,#5a3cb4
0.8411449,-0.69011515,-0.35908577,#5a3cc3
0.85775787,-0.69212294,-0.5133016,#5a3cd2
0.87233335,-0.69605136,-0.65953326,#5a3ce1
0.8893075,-0.70295024,-0.80209684,#5a3cf0
0.9100315,-0.71340674,-0.9412662,#5a3cff
0.5666655,-0.94840866,1.4856123,#5a4b00
0.57985467,-0.91322714,1.4209383,#5a4b0f
0.5859567,-0.8733813,1.3406144,#5a4b1e
0.5963664,-0.82821894,1.2403212,#5a4b2d
0.6113409,-0.7738733,1.1066811,#5a4b3c
0.6279689,-0.7134535,0.94776136,#5a4b4b
0.6473609,-0.6650498,0.77576524,#5a4b5a
0.6548719,-0.6324784,0.61717033,#5a4b69
0.65152514,-0.6063598,0.46535543,#5a4b78
0.6620089,-0.5924326,0.30879772,#5a4b87
0.6886571,-0.58588636,0.14645964,#5a4b96
0.7204034,-0.5819643,-0.017935917,#5a4ba5
0.75354093,-0.5804627,-0.18253165,#5a4bb4
0.7870287,-0.58315563,-0.3440499,#5a4bc3
0.818265,-0.5898138,-0.50215834,#5a4bd2
0.8425075,-0.59868234,-0.6546106,#5a4be1
0.8609336,-0.60888803,-0.7979251,#5a4bf0
0.88022524,-0.62212557,-0.93509847,#5a4bff
0.40864024,-0.815816,1.4712545,#5a5a00
0.43748742,-0.78088367,1.4100671,#5a5a0f
0.45876095,-0.7412548,1.3331847,#5a5a1e
0.49067178,-0.6898708,1.2250234,#5a5a2d
0.51805675,-0.6301814,1.086016,#5a5a3c
0.5400395,-0.57447827,0.9369498,#5a5a4b
0.5684092,-0.5263284,0.77028996,#5a5a5a
0.5866387,-0.49462795,0.6063352,#5a5a69
0.5888143,-0.47130024,0.4533801,#5a5a78
0.5943234,-0.45734942,0.30180568,#5a5a87
0.6174293,-0.45376855,0.14362681,#5a5a96
0.6447947,-0.4538497,-0.018763151,#5a5aa5
0.67427593,-0.45604712,-0.1805033,#5a5ab4
0.7093222,-0.46122473,-0.34046504,#5a5ac3
0.74796355,-0.47069702,-0.49819374,#5a5ad2
0.78819233,-0.48476434,-0.652337,#5a5ae1
0.82555753,-0.50171155,-0.8007251,#5a5af0
0.85313123,-0.5188202,-0.9411465,#5a5aff
0.25610825,-0.67772424,1.4347485,#5a6900
0.27603242,-0.6423706,1.3862519,#5a690f
0.30322754,-0.5986032,1.3110577,#5a691e
0.35282588,-0.5363368,1.1959955,#5a692d
0.40335307,-0.47131035,1.056118,#5a693c
0.43976715,-0.41623992,0.91041315,#5a694b
0.48029152,-0.37191203,0.75496674,#5a695a
